"tier_list_id","book_id","tier_grade","sort_order"
"430","332","C","899"
"430","387","C","916"
"430","334","C","973"
"430","388","B","953"
"430","335","A","1"
"430","337","B","75"
"430","391","D","55"
"430","392","B","92"
"430","339","B","149"
"430","393","S","129"
"430","340","D","186"
"430","341","B","223"
"430","448","A","146"
"430","396","B","240"
"430","343","B","297"
"430","397","A","277"
"430","345","B","371"
"430","346","A","408"
"431","615","D","314"
"431","584","B","176"
"431","585","S","213"
"431","591","A","435"
"431","592","C","472"
"431","593","B","509"
"431","596","C","620"
"431","597","B","657"
"431","598","D","694"
"431","599","B","731"
"431","600","S","768"
"431","602","S","842"
"431","605","C","953"
"431","606","A","990"
"431","607","C","18"
"431","608","A","55"
"431","609","C","92"
"431","610","B","129"
"431","611","C","166"
"431","613","D","240"
"432","1","B","573"
"432","2","S","610"
"432","3","B","647"
"432","4","S","684"
"432","5","B","721"
"432","6","A","758"
"432","7","C","795"
"433","236","B","230"
"433","237","C","267"
"433","238","B","304"
"433","239","D","341"
"433","240","B","378"
"433","241","D","415"
"433","242","B","452"
"433","243","S","489"
"433","244","B","526"
"433","245","S","563"
"433","246","B","600"
"433","247","A","637"
"433","248","C","674"
"433","249","A","711"
"433","250","C","748"
"433","251","A","785"
"433","252","C","822"
"433","253","B","859"
"433","254","C","896"
"433","255","B","933"
"433","256","D","970"
"433","257","B","1007"
"433","258","D","35"
"433","259","B","72"
"434","367","B","118"
"434","368","C","155"
"434","369","B","192"
"434","370","D","229"
"434","371","B","266"
"434","372","D","303"
"434","373","B","340"
"434","374","S","377"
"434","375","B","414"
"434","376","A","451"
"434","377","B","488"
"434","378","A","525"
"434","379","C","562"
"434","380","A","599"
"434","381","C","636"
"434","382","A","673"
"434","383","C","710"
"434","384","B","747"
"434","385","C","784"
"434","386","B","821"
"434","387","D","858"
"434","388","B","895"
"434","389","D","932"
"434","390","B","969"
"435","621","A","478"
"435","233","B","248"
"435","854","C","18"
"435","466","S","797"
"435","78","B","567"
"435","699","B","337"
"435","311","D","107"
"435","932","S","886"
"435","544","B","656"
"435","156","C","426"
"435","777","D","196"
"435","389","A","975"
"435","1","B","745"
"435","622","C","515"
"435","234","A","285"
"435","855","A","55"
"435","467","B","834"
"435","79","D","604"
"435","700","A","374"
"435","312","B","144"
"435","933","B","923"
"435","545","D","693"
"435","157","B","463"
"435","778","B","233"
"436","831","C","219"
"436","653","B","696"
"436","475","A","164"
"436","297","C","641"
"436","119","B","109"
"436","950","D","586"
"436","772","B","54"
"436","594","A","531"
"436","416","C","1008"
"436","238","B","476"
"436","60","A","953"
"436","891","B","421"
"436","713","A","898"
"436","535","D","366"
"436","357","B","843"
"436","179","A","311"
"436","1","D","788"
"436","832","B","256"
"436","654","S","733"
"436","476","C","201"
"436","298","B","678"
"436","120","S","146"
"436","951","B","623"
"436","773","S","91"
"437","615","D","385"
"437","584","B","247"
"437","585","S","284"
"437","591","A","506"
"437","592","C","543"
"437","593","A","580"
"437","596","C","691"
"437","597","B","728"
"437","598","D","765"
"437","599","B","802"
"437","600","D","839"
"437","602","S","913"
"437","605","B","15"
"437","606","A","52"
"437","607","C","89"
"437","608","A","126"
"437","609","C","163"
"437","610","A","200"
"437","611","C","237"
"437","613","C","311"
"438","1","B","644"
"438","2","D","681"
"438","3","B","718"
"438","4","S","755"
"438","5","B","792"
"438","6","A","829"
"438","7","B","866"
"439","236","A","301"
"439","237","C","338"
"439","238","B","375"
"439","239","C","412"
"439","240","B","449"
"439","241","D","486"
"439","242","B","523"
"439","243","S","560"
"439","244","B","597"
"439","245","S","634"
"439","246","B","671"
"439","247","A","708"
"439","248","C","745"
"439","249","A","782"
"439","250","C","819"
"439","251","A","856"
"439","252","C","893"
"439","253","B","930"
"439","254","C","967"
"439","255","B","1004"
"439","256","C","32"
"439","257","B","69"
"439","258","D","106"
"439","259","B","143"
"440","1","S","730"
"440","2","B","767"
"440","3","S","804"
"440","148","D","115"
"440","4","B","841"
"440","149","B","152"
"440","5","A","878"
"440","150","S","189"
"440","6","C","915"
"440","151","B","226"
"440","7","A","952"
"440","152","S","263"
"440","153","B","300"
"440","154","A","337"
"440","155","C","374"
"440","156","A","411"
"440","157","C","448"
"440","158","A","485"
"440","159","C","522"
"440","160","B","559"
"440","161","C","596"
"440","162","B","633"
"440","163","C","670"
"440","164","B","707"
"441","621","A","549"
"441","233","B","319"
"441","854","C","89"
"441","466","S","868"
"441","78","B","638"
"441","699","B","408"
"441","311","D","178"
"441","932","S","957"
"441","544","B","727"
"441","156","C","497"
"441","777","C","267"
"441","389","A","37"
"441","1","B","816"
"441","622","C","586"
"441","234","A","356"
"441","855","A","126"
"441","467","B","905"
"441","79","D","675"
"441","700","S","445"
"441","312","B","215"
"441","933","B","994"
"441","545","D","764"
"441","157","A","534"
"441","778","B","304"
"442","831","C","290"
"442","653","B","767"
"442","475","A","235"
"442","297","C","712"
"442","119","B","180"
"442","950","C","657"
"442","772","B","125"
"442","594","A","602"
"442","416","C","70"
"442","238","B","547"
"442","60","A","15"
"442","891","B","492"
"442","713","A","969"
"442","535","D","437"
"442","357","B","914"
"442","179","A","382"
"442","1","D","859"
"442","832","B","327"
"442","654","D","804"
"442","476","C","272"
"442","298","B","749"
"442","120","D","217"
"442","951","B","694"
"442","773","S","162"
"443","615","D","456"
"443","584","B","318"
"443","585","S","355"
"443","591","A","577"
"443","592","C","614"
"443","593","A","651"
"443","596","C","762"
"443","597","B","799"
"443","598","C","836"
"443","599","B","873"
"443","600","D","910"
"443","602","S","984"
"443","605","B","86"
"443","606","A","123"
"443","607","C","160"
"443","608","A","197"
"443","609","C","234"
"443","610","A","271"
"443","611","C","308"
"443","613","C","382"
"444","236","A","372"
"444","237","C","409"
"444","238","B","446"
"444","239","C","483"
"444","240","B","520"
"444","241","D","557"
"444","242","B","594"
"444","243","D","631"
"444","244","B","668"
"444","245","S","705"
"444","246","B","742"
"444","247","S","779"
"444","248","B","816"
"444","249","A","853"
"444","250","C","890"
"444","251","A","927"
"444","252","C","964"
"444","253","A","1001"
"444","254","C","29"
"444","255","B","66"
"444","256","C","103"
"444","257","B","140"
"444","258","D","177"
"444","259","B","214"
"445","1","S","801"
"445","2","B","838"
"445","3","S","875"
"445","148","D","186"
"445","4","B","912"
"445","149","B","223"
"445","5","A","949"
"445","150","D","260"
"445","6","C","986"
"445","151","B","297"
"445","7","A","14"
"445","152","S","334"
"445","153","B","371"
"445","154","S","408"
"445","155","B","445"
"445","156","A","482"
"445","157","C","519"
"445","158","A","556"
"445","159","C","593"
"445","160","A","630"
"445","161","C","667"
"445","162","B","704"
"445","163","C","741"
"445","164","B","778"
"446","621","A","620"
"446","233","B","390"
"446","854","C","160"
"446","466","S","939"
"446","78","B","709"
"446","699","B","479"
"446","311","C","249"
"446","932","S","19"
"446","544","B","798"
"446","156","C","568"
"446","777","C","338"
"446","389","A","108"
"446","1","B","887"
"446","622","C","657"
"446","234","S","427"
"446","855","A","197"
"446","467","B","976"
"446","79","D","746"
"446","700","S","516"
"446","312","B","286"
"446","933","B","56"
"446","545","D","835"
"446","157","A","605"
"446","778","B","375"
"447","831","C","361"
"447","653","B","838"
"447","475","S","306"
"447","297","C","783"
"447","119","B","251"
"447","950","C","728"
"447","772","B","196"
"447","594","A","673"
"447","416","C","141"
"447","238","B","618"
"447","60","A","86"
"447","891","B","563"
"447","713","A","31"
"447","535","C","508"
"447","357","B","985"
"447","179","A","453"
"447","1","C","930"
"447","832","B","398"
"447","654","D","875"
"447","476","B","343"
"447","298","A","820"
"447","120","D","288"
"447","951","B","765"
"447","773","S","233"
"448","615","C","527"
"448","584","B","389"
"448","585","D","426"
"448","591","A","648"
"448","592","C","685"
"448","593","A","722"
"448","596","C","833"
"448","597","B","870"
"448","598","C","907"
"448","599","B","944"
"448","600","D","981"
"448","602","D","46"
"448","605","B","157"
"448","606","A","194"
"448","607","B","231"
"448","608","A","268"
"448","609","C","305"
"448","610","A","342"
"448","611","C","379"
"448","613","C","453"
"449","236","A","443"
"449","237","C","480"
"449","238","A","517"
"449","239","C","554"
"449","240","B","591"
"449","241","C","628"
"449","242","B","665"
"449","243","D","702"
"449","244","B","739"
"449","245","S","776"
"449","246","B","813"
"449","247","S","850"
"449","248","B","887"
"449","249","A","924"
"449","250","C","961"
"449","251","A","998"
"449","252","C","26"
"449","253","A","63"
"449","254","C","100"
"449","255","B","137"
"449","256","C","174"
"449","257","B","211"
"449","258","C","248"
"449","259","B","285"
"450","1","D","872"
"450","2","B","909"
"450","3","S","946"
"450","148","C","257"
"450","4","B","983"
"450","149","B","294"
"450","5","S","11"
"450","150","D","331"
"450","6","B","48"
"450","151","B","368"
"450","7","A","85"
"450","152","S","405"
"450","153","B","442"
"450","154","S","479"
"450","155","B","516"
"450","156","A","553"
"450","157","C","590"
"450","158","A","627"
"450","159","C","664"
"450","160","A","701"
"450","161","C","738"
"450","162","B","775"
"450","163","C","812"
"450","164","B","849"
"451","621","A","691"
"451","233","B","461"
"451","854","B","231"
"451","466","S","1"
"451","78","B","780"
"451","699","B","550"
"451","311","C","320"
"451","932","D","90"
"451","544","B","869"
"451","156","C","639"
"451","777","C","409"
"451","389","A","179"
"451","1","B","958"
"451","622","C","728"
"451","234","S","498"
"451","855","A","268"
"451","467","B","38"
"451","79","C","817"
"451","700","S","587"
"451","312","B","357"
"451","933","B","127"
"451","545","C","906"
"451","157","A","676"
"451","778","B","446"
"452","831","C","432"
"452","653","B","909"
"452","475","S","377"
"452","297","C","854"
"452","119","B","322"
"452","950","C","799"
"452","772","B","267"
"452","594","A","744"
"452","416","C","212"
"452","238","B","689"
"452","60","A","157"
"452","891","B","634"
"452","713","A","102"
"452","535","C","579"
"452","357","B","47"
"452","179","A","524"
"452","1","C","1001"
"452","832","A","469"
"452","654","D","946"
"452","476","B","414"
"452","298","A","891"
"452","120","D","359"
"452","951","B","836"
"452","773","S","304"
"453","372","C","645"
"453","327","D","998"
"453","435","A","958"
"453","436","C","995"
"453","277","B","157"
"453","385","C","117"
"453","332","B","174"
"453","387","C","191"
"453","334","B","248"
"453","388","A","228"
"453","335","A","285"
"453","337","A","359"
"453","391","C","339"
"453","392","B","376"
"453","339","A","433"
"453","393","C","413"
"453","340","C","470"
"453","341","B","507"
"453","448","S","430"
"453","396","B","524"
"453","343","B","581"
"453","397","S","561"
"453","345","B","655"
"453","346","D","692"
"454","236","A","514"
"454","237","C","551"
"454","238","A","588"
"454","239","C","625"
"454","240","B","662"
"454","241","C","699"
"454","242","B","736"
"454","243","D","773"
"454","244","B","810"
"454","245","D","847"
"454","246","B","884"
"454","247","S","921"
"454","248","B","958"
"454","249","S","995"
"454","250","B","23"
"454","251","A","60"
"454","252","C","97"
"454","253","A","134"
"454","254","C","171"
"454","255","A","208"
"454","256","C","245"
"454","257","B","282"
"454","258","C","319"
"454","259","B","356"
"455","1","D","943"
"455","2","B","980"
"455","3","S","8"
"455","148","C","328"
"455","4","B","45"
"455","149","B","365"
"455","5","S","82"
"455","150","D","402"
"455","6","B","119"
"455","151","B","439"
"455","7","A","156"
"455","152","D","476"
"455","153","B","513"
"455","154","S","550"
"455","155","B","587"
"455","156","S","624"
"455","157","B","661"
"455","158","A","698"
"455","159","C","735"
"455","160","A","772"
"455","161","C","809"
"455","162","A","846"
"455","163","C","883"
"455","164","B","920"
"456","367","A","402"
"456","368","C","439"
"456","369","A","476"
"456","370","C","513"
"456","371","B","550"
"456","372","C","587"
"456","373","B","624"
"456","374","D","661"
"456","375","B","698"
"456","376","D","735"
"456","377","B","772"
"456","378","S","809"
"456","379","B","846"
"456","380","A","883"
"456","381","B","920"
"456","382","A","957"
"456","383","C","994"
"456","384","A","22"
"456","385","C","59"
"456","386","A","96"
"456","387","C","133"
"456","388","B","170"
"456","389","C","207"
"456","390","B","244"
"457","831","C","503"
"457","653","B","980"
"457","475","S","448"
"457","297","C","925"
"457","119","B","393"
"457","950","C","870"
"457","772","B","338"
"457","594","A","815"
"457","416","C","283"
"457","238","B","760"
"457","60","S","228"
"457","891","B","705"
"457","713","A","173"
"457","535","C","650"
"457","357","B","118"
"457","179","A","595"
"457","1","C","63"
"457","832","A","540"
"457","654","D","8"
"457","476","B","485"
"457","298","A","962"
"457","120","C","430"
"457","951","B","907"
"457","773","D","375"
"458","372","C","716"
"458","327","C","60"
"458","435","A","20"
"458","436","C","57"
"458","277","B","228"
"458","385","B","188"
"458","332","B","245"
"458","387","C","262"
"458","334","B","319"
"458","388","A","299"
"458","335","A","356"
"458","337","A","430"
"458","391","C","410"
"458","392","B","447"
"458","339","A","504"
"458","393","C","484"
"458","340","C","541"
"458","341","B","578"
"458","448","S","501"
"458","396","B","595"
"458","343","B","652"
"458","397","D","632"
"458","345","B","726"
"458","346","D","763"
"459","1","B","928"
"459","2","C","965"
"459","3","B","1002"
"459","4","D","30"
"459","5","B","67"
"459","6","D","104"
"459","7","B","141"
"460","1","D","5"
"460","2","B","42"
"460","3","D","79"
"460","148","C","399"
"460","4","B","116"
"460","149","B","436"
"460","5","S","153"
"460","150","C","473"
"460","6","B","190"
"460","151","B","510"
"460","7","S","227"
"460","152","D","547"
"460","153","B","584"
"460","154","S","621"
"460","155","B","658"
"460","156","S","695"
"460","157","B","732"
"460","158","A","769"
"460","159","C","806"
"460","160","A","843"
"460","161","C","880"
"460","162","A","917"
"460","163","C","954"
"460","164","B","991"
"461","367","A","473"
"461","368","C","510"
"461","369","A","547"
"461","370","C","584"
"461","371","B","621"
"461","372","C","658"
"461","373","B","695"
"461","374","C","732"
"461","375","B","769"
"461","376","D","806"
"461","377","B","843"
"461","378","S","880"
"461","379","B","917"
"461","380","S","954"
"461","381","B","991"
"461","382","A","19"
"461","383","C","56"
"461","384","A","93"
"461","385","C","130"
"461","386","A","167"
"461","387","C","204"
"461","388","B","241"
"461","389","C","278"
"461","390","B","315"
"462","831","C","574"
"462","653","B","42"
"462","475","S","519"
"462","297","C","996"
"462","119","B","464"
"462","950","C","941"
"462","772","B","409"
"462","594","S","886"
"462","416","C","354"
"462","238","B","831"
"462","60","S","299"
"462","891","B","776"
"462","713","A","244"
"462","535","C","721"
"462","357","B","189"
"462","179","A","666"
"462","1","C","134"
"462","832","A","611"
"462","654","C","79"
"462","476","B","556"
"462","298","A","24"
"462","120","C","501"
"462","951","A","978"
"462","773","D","446"
"463","372","C","787"
"463","327","C","131"
"463","435","S","91"
"463","436","B","128"
"463","277","B","299"
"463","385","B","259"
"463","332","B","316"
"463","387","C","333"
"463","334","B","390"
"463","388","A","370"
"463","335","S","427"
"463","337","A","501"
"463","391","C","481"
"463","392","B","518"
"463","339","A","575"
"463","393","C","555"
"463","340","C","612"
"463","341","A","649"
"463","448","D","572"
"463","396","B","666"
"463","343","B","723"
"463","397","D","703"
"463","345","B","797"
"463","346","D","834"
"464","1","B","999"
"464","2","C","27"
"464","3","B","64"
"464","4","C","101"
"464","5","B","138"
"464","6","D","175"
"464","7","B","212"
"465","1","C","76"
"465","2","B","113"
"465","3","D","150"
"465","148","C","470"
"465","4","B","187"
"465","149","B","507"
"465","5","S","224"
"465","150","C","544"
"465","6","B","261"
"465","151","B","581"
"465","7","S","298"
"465","152","D","618"
"465","153","B","655"
"465","154","D","692"
"465","155","B","729"
"465","156","S","766"
"465","157","B","803"
"465","158","S","840"
"465","159","B","877"
"465","160","A","914"
"465","161","C","951"
"465","162","A","988"
"465","163","C","16"
"465","164","A","53"
"466","367","A","544"
"466","368","C","581"
"466","369","A","618"
"466","370","C","655"
"466","371","A","692"
"466","372","C","729"
"466","373","B","766"
"466","374","C","803"
"466","375","B","840"
"466","376","D","877"
"466","377","B","914"
"466","378","D","951"
"466","379","B","988"
"466","380","S","16"
"466","381","B","53"
"466","382","A","90"
"466","383","B","127"
"466","384","A","164"
"466","385","C","201"
"466","386","A","238"
"466","387","C","275"
"466","388","A","312"
"466","389","C","349"
"466","390","B","386"
"467","831","C","645"
"467","653","B","113"
"467","475","D","590"
"467","297","B","58"
"467","119","A","535"
"467","950","C","3"
"467","772","B","480"
"467","594","S","957"
"467","416","C","425"
"467","238","B","902"
"467","60","S","370"
"467","891","B","847"
"467","713","A","315"
"467","535","C","792"
"467","357","B","260"
"467","179","S","737"
"467","1","C","205"
"467","832","A","682"
"467","654","C","150"
"467","476","B","627"
"467","298","A","95"
"467","120","C","572"
"467","951","A","40"
"467","773","D","517"
"468","372","C","858"
"468","327","C","202"
"468","435","S","162"
"468","436","B","199"
"468","277","B","370"
"468","385","B","330"
"468","332","B","387"
"468","387","B","404"
"468","334","B","461"
"468","388","A","441"
"468","335","S","498"
"468","337","A","572"
"468","391","C","552"
"468","392","A","589"
"468","339","A","646"
"468","393","C","626"
"468","340","C","683"
"468","341","A","720"
"468","448","D","643"
"468","396","B","737"
"468","343","B","794"
"468","397","D","774"
"468","345","B","868"
"468","346","C","905"
"469","615","C","811"
"469","584","B","673"
"469","585","C","710"
"469","591","S","932"
"469","592","B","969"
"469","593","S","1006"
"469","596","C","108"
"469","597","A","145"
"469","598","C","182"
"469","599","A","219"
"469","600","C","256"
"469","602","C","330"
"469","605","B","441"
"469","606","D","478"
"469","607","B","515"
"469","608","S","552"
"469","609","B","589"
"469","610","A","626"
"469","611","B","663"
"469","613","C","737"
"470","1","A","61"
"470","2","C","98"
"470","3","B","135"
"470","4","C","172"
"470","5","B","209"
"470","6","D","246"
"470","7","B","283"
"471","1","C","147"
"471","2","B","184"
"471","3","D","221"
"471","148","C","541"
"471","4","B","258"
"471","149","A","578"
"471","5","D","295"
"471","150","C","615"
"471","6","B","332"
"471","151","B","652"
"471","7","S","369"
"471","152","C","689"
"471","153","B","726"
"471","154","D","763"
"471","155","B","800"
"471","156","S","837"
"471","157","B","874"
"471","158","S","911"
"471","159","B","948"
"471","160","A","985"
"471","161","C","13"
"471","162","A","50"
"471","163","C","87"
"471","164","A","124"
"472","367","A","615"
"472","368","C","652"
"472","369","A","689"
"472","370","C","726"
"472","371","A","763"
"472","372","C","800"
"472","373","B","837"
"472","374","C","874"
"472","375","B","911"
"472","376","C","948"
"472","377","B","985"
"472","378","D","13"
"472","379","B","50"
"472","380","S","87"
"472","381","B","124"
"472","382","S","161"
"472","383","B","198"
"472","384","A","235"
"472","385","C","272"
"472","386","A","309"
"472","387","C","346"
"472","388","A","383"
"472","389","C","420"
"472","390","B","457"
"473","621","S","975"
"473","233","B","745"
"473","854","B","515"
"473","466","C","285"
"473","78","A","55"
"473","699","B","834"
"473","311","C","604"
"473","932","C","374"
"473","544","A","144"
"473","156","B","923"
"473","777","C","693"
"473","389","S","463"
"473","1","B","233"
"473","622","B","3"
"473","234","D","782"
"473","855","S","552"
"473","467","B","322"
"473","79","C","92"
"473","700","D","871"
"473","312","A","641"
"473","933","B","411"
"473","545","C","181"
"473","157","A","960"
"473","778","A","730"
"474","372","B","929"
"474","327","C","273"
"474","435","S","233"
"474","436","B","270"
"474","277","A","441"
"474","385","B","401"
"474","332","B","458"
"474","387","B","475"
"474","334","B","532"
"474","388","A","512"
"474","335","S","569"
"474","337","S","643"
"474","391","C","623"
"474","392","A","660"
"474","339","A","717"
"474","393","C","697"
"474","340","C","754"
"474","341","A","791"
"474","448","D","714"
"474","396","B","808"
"474","343","A","865"
"474","397","C","845"
"474","345","B","939"
"474","346","C","976"
"475","615","C","882"
"475","584","A","744"
"475","585","C","781"
"475","591","S","1003"
"475","592","B","31"
"475","593","S","68"
"475","596","C","179"
"475","597","A","216"
"475","598","C","253"
"475","599","A","290"
"475","600","C","327"
"475","602","C","401"
"475","605","B","512"
"475","606","D","549"
"475","607","B","586"
"475","608","S","623"
"475","609","B","660"
"475","610","S","697"
"475","611","B","734"
"475","613","C","808"
"476","1","A","132"
"476","2","C","169"
"476","3","B","206"
"476","4","C","243"
"476","5","B","280"
"476","6","C","317"
"476","7","B","354"
"477","236","S","798"
"477","237","B","835"
"477","238","A","872"
"477","239","C","909"
"477","240","A","946"
"477","241","C","983"
"477","242","A","11"
"477","243","C","48"
"477","244","B","85"
"477","245","C","122"
"477","246","B","159"
"477","247","D","196"
"477","248","B","233"
"477","249","D","270"
"477","250","B","307"
"477","251","S","344"
"477","252","B","381"
"477","253","S","418"
"477","254","B","455"
"477","255","A","492"
"477","256","C","529"
"477","257","A","566"
"477","258","C","603"
"477","259","A","640"
"478","367","S","686"
"478","368","B","723"
"478","369","A","760"
"478","370","C","797"
"478","371","A","834"
"478","372","C","871"
"478","373","A","908"
"478","374","C","945"
"478","375","B","982"
"478","376","C","10"
"478","377","B","47"
"478","378","D","84"
"478","379","B","121"
"478","380","D","158"
"478","381","B","195"
"478","382","S","232"
"478","383","B","269"
"478","384","A","306"
"478","385","B","343"
"478","386","A","380"
"478","387","C","417"
"478","388","A","454"
"478","389","C","491"
"478","390","A","528"
"479","621","S","37"
"479","233","B","816"
"479","854","B","586"
"479","466","C","356"
"479","78","A","126"
"479","699","B","905"
"479","311","C","675"
"479","932","C","445"
"479","544","A","215"
"479","156","B","994"
"479","777","C","764"
"479","389","S","534"
"479","1","B","304"
"479","622","B","74"
"479","234","C","853"
"479","855","S","623"
"479","467","B","393"
"479","79","C","163"
"479","700","C","942"
"479","312","A","712"
"479","933","B","482"
"479","545","C","252"
"479","157","S","22"
"479","778","A","801"
"480","372","B","1000"
"480","327","C","344"
"480","435","S","304"
"480","436","B","341"
"480","277","A","512"
"480","385","B","472"
"480","332","B","529"
"480","387","B","546"
"480","334","B","603"
"480","388","S","583"
"480","335","S","640"
"480","337","S","714"
"480","391","C","694"
"480","392","A","731"
"480","339","A","788"
"480","393","C","768"
"480","340","C","825"
"480","341","A","862"
"480","448","C","785"
"480","396","B","879"
"480","343","A","936"
"480","397","C","916"
"480","345","B","1"
"480","346","C","38"
"481","615","C","953"
"481","584","A","815"
"481","585","C","852"
"481","591","D","65"
"481","592","B","102"
"481","593","S","139"
"481","596","B","250"
"481","597","A","287"
"481","598","C","324"
"481","599","A","361"
"481","600","C","398"
"481","602","C","472"
"481","605","B","583"
"481","606","D","620"
"481","607","B","657"
"481","608","D","694"
"481","609","B","731"
"481","610","S","768"
"481","611","B","805"
"481","613","B","879"
"482","1","A","203"
"482","2","C","240"
"482","3","A","277"
"482","4","C","314"
"482","5","B","351"
"482","6","C","388"
"482","7","B","425"
"483","236","S","869"
"483","237","B","906"
"483","238","A","943"
"483","239","B","980"
"483","240","A","8"
"483","241","C","45"
"483","242","A","82"
"483","243","C","119"
"483","244","A","156"
"483","245","C","193"
"483","246","B","230"
"483","247","C","267"
"483","248","B","304"
"483","249","D","341"
"483","250","B","378"
"483","251","S","415"
"483","252","B","452"
"483","253","S","489"
"483","254","B","526"
"483","255","A","563"
"483","256","C","600"
"483","257","A","637"
"483","258","C","674"
"483","259","A","711"
"484","367","S","757"
"484","368","B","794"
"484","369","A","831"
"484","370","C","868"
"484","371","A","905"
"484","372","C","942"
"484","373","A","979"
"484","374","C","7"
"484","375","B","44"
"484","376","C","81"
"484","377","B","118"
"484","378","C","155"
"484","379","B","192"
"484","380","D","229"
"484","381","B","266"
"484","382","S","303"
"484","383","B","340"
"484","384","S","377"
"484","385","B","414"
"484","386","A","451"
"484","387","C","488"
"484","388","A","525"
"484","389","C","562"
"484","390","A","599"
"485","621","D","108"
"485","233","B","887"
"485","854","B","657"
"485","466","C","427"
"485","78","A","197"
"485","699","B","976"
"485","311","C","746"
"485","932","C","516"
"485","544","A","286"
"485","156","B","56"
"485","777","C","835"
"485","389","S","605"
"485","1","B","375"
"485","622","B","145"
"485","234","C","924"
"485","855","D","694"
"485","467","B","464"
"485","79","C","234"
"485","700","C","4"
"485","312","A","783"
"485","933","B","553"
"485","545","C","323"
"485","157","S","93"
"485","778","A","872"
"486","372","B","62"
"486","327","C","415"
"486","435","D","375"
"486","436","B","412"
"486","277","A","583"
"486","385","B","543"
"486","332","B","600"
"486","387","B","617"
"486","334","B","674"
"486","388","S","654"
"486","335","D","711"
"486","337","S","785"
"486","391","C","765"
"486","392","A","802"
"486","339","S","859"
"486","393","C","839"
"486","340","B","896"
"486","341","A","933"
"486","448","C","856"
"486","396","B","950"
"486","343","A","1007"
"486","397","C","987"
"486","345","A","72"
"486","346","C","109"
"487","615","C","15"
"487","584","A","886"
"487","585","C","923"
"487","591","D","136"
"487","592","B","173"
"487","593","S","210"
"487","596","B","321"
"487","597","A","358"
"487","598","C","395"
"487","599","A","432"
"487","600","C","469"
"487","602","C","543"
"487","605","B","654"
"487","606","C","691"
"487","607","B","728"
"487","608","D","765"
"487","609","B","802"
"487","610","S","839"
"487","611","B","876"
"487","613","B","950"
"488","1","A","274"
"488","2","C","311"
"488","3","A","348"
"488","4","C","385"
"488","5","B","422"
"488","6","C","459"
"488","7","B","496"
"489","236","S","940"
"489","237","B","977"
"489","238","S","5"
"489","239","B","42"
"489","240","A","79"
"489","241","C","116"
"489","242","A","153"
"489","243","C","190"
"489","244","A","227"
"489","245","C","264"
"489","246","B","301"
"489","247","C","338"
"489","248","B","375"
"489","249","D","412"
"489","250","B","449"
"489","251","D","486"
"489","252","B","523"
"489","253","S","560"
"489","254","B","597"
"489","255","S","634"
"489","256","B","671"
"489","257","A","708"
"489","258","C","745"
"489","259","A","782"
"490","367","S","828"
"490","368","B","865"
"490","369","S","902"
"490","370","B","939"
"490","371","A","976"
"490","372","C","4"
"490","373","A","41"
"490","374","C","78"
"490","375","A","115"
"490","376","C","152"
"490","377","B","189"
"490","378","C","226"
"490","379","B","263"
"490","380","D","300"
"490","381","B","337"
"490","382","D","374"
"490","383","B","411"
"490","384","S","448"
"490","385","B","485"
"490","386","A","522"
"490","387","B","559"
"490","388","A","596"
"490","389","C","633"
"490","390","A","670"
"491","621","D","179"
"491","233","B","958"
"491","854","B","728"
"491","466","C","498"
"491","78","A","268"
"491","699","A","38"
"491","311","B","817"
"491","932","C","587"
"491","544","A","357"
"491","156","B","127"
"491","777","B","906"
"491","389","D","676"
"491","1","B","446"
"491","622","B","216"
"491","234","C","995"
"491","855","D","765"
"491","467","B","535"
"491","79","C","305"
"491","700","C","75"
"491","312","A","854"
"491","933","B","624"
"491","545","C","394"
"491","157","S","164"
"491","778","A","943"
"492","831","B","929"
"492","653","A","397"
"492","475","C","874"
"492","297","B","342"
"492","119","A","819"
"492","950","B","287"
"492","772","A","764"
"492","594","D","232"
"492","416","B","709"
"492","238","A","177"
"492","60","D","654"
"492","891","B","122"
"492","713","D","599"
"492","535","C","67"
"492","357","B","544"
"492","179","D","12"
"492","1","B","489"
"492","832","S","966"
"492","654","C","434"
"492","476","B","911"
"492","298","S","379"
"492","120","C","856"
"492","951","A","324"
"492","773","C","801"
"493","615","B","86"
"493","584","A","957"
"493","585","C","994"
"493","591","D","207"
"493","592","B","244"
"493","593","D","281"
"493","596","B","392"
"493","597","S","429"
"493","598","B","466"
"493","599","A","503"
"493","600","C","540"
"493","602","C","614"
"493","605","B","725"
"493","606","C","762"
"493","607","B","799"
"493","608","D","836"
"493","609","B","873"
"493","610","D","910"
"493","611","B","947"
"493","613","B","12"
"494","1","A","345"
"494","2","C","382"
"494","3","A","419"
"494","4","C","456"
"494","5","A","493"
"494","6","C","530"
"494","7","B","567"
"495","236","D","2"
"495","237","B","39"
"495","238","S","76"
"495","239","B","113"
"495","240","A","150"
"495","241","B","187"
"495","242","A","224"
"495","243","C","261"
"495","244","A","298"
"495","245","C","335"
"495","246","A","372"
"495","247","C","409"
"495","248","B","446"
"495","249","C","483"
"495","250","B","520"
"495","251","D","557"
"495","252","B","594"
"495","253","S","631"
"495","254","B","668"
"495","255","S","705"
"495","256","B","742"
"495","257","A","779"
"495","258","C","816"
"495","259","A","853"
"496","1","C","431"
"496","2","A","468"
"496","3","C","505"
"496","148","B","825"
"496","4","B","542"
"496","149","A","862"
"496","5","C","579"
